	CF010.-355D.RA5.01.35268.mzXML	CF012.23D.RA1.01.35522.mzXML	CF034.-327D.RA9.01.35276.mzXML	CF034.51D.RH4.01.35446.mzXML	CF037.-196D.RD8.01.35352.mzXML	CF041.-222D.RC9.01.35328.mzXML	CF046.-140D.RE10.01.35382.mzXML	CF053.0D.RF12.01.35412.mzXML	CF061.-140D.RE9.01.35380.mzXML	CF061.-14D.RF9.01.35406.mzXML	CF064.-222D.RC10.01.35330.mzXML	CF066.-131D.RF2.01.35392.mzXML	CF069.-173D.RE1.01.35364.mzXML	CF075.156D.BA7.01.35481.mzXML	CF077.-131D.RF1.01.35390.mzXML	CF082.-161D.RE3.01.35368.mzXML	CF083.-313D.RB1.01.35286.mzXML	CF086.-243D.RC4.01.35318.mzXML	CF092.21D.RG12.01.35437.mzXML	CF093.65D.RH5.01.35448.mzXML	CF095.-14D.RF10.01.35408.mzXML	CF104.0D.RF11.01.35410.mzXML	CF107.-215D.RC12.01.35334.mzXML	CF130.-271D.RB11.01.35306.mzXML	CF138.23D.RH1.01.35440.mzXML	CF139.-313D.RB2.01.35288.mzXML	CF142.-180D.RD11.01.35358.mzXML	CF146.91D.RH9.01.35456.mzXML	CF148.-243D.RC3.01.35316.mzXML	CF149.-327D.RA8.01.35274.mzXML	CF151.-243D.RC2.01.35314.mzXML	CF151.14D.RG6.01.35425.mzXML	CF154.-327D.RA10.01.35278.mzXML	CF157.-159D.RE5.01.35372.mzXML	CF160.-224D.RC8.01.35326.mzXML	CF167.-203D.RD5.01.35346.mzXML	CF175.-138D.RE12.01.35386.mzXML	CF176.133D.BA4.01.35474.mzXML	CF178.-278D.RB10.01.35304.mzXML	CF188.-194D.RD9.01.35354.mzXML	CF188.23D.RH2.01.35442.mzXML	CF189.-61D.RF6.01.35400.mzXML	CF193.-285D.RB9.01.35302.mzXML	CF204.-215D.RD2.01.35340.mzXML	CF211.-168D.RE2.01.35366.mzXML	CF217.14D.RA2.01.35524.mzXML	CF222.-320D.RA11.01.35280.mzXML	CF225.-201D.RD6.01.35348.mzXML	CF229.-271D.RB12.01.35308.mzXML	CF230.-313D.RB3.01.35290.mzXML	CF230.2D.RG4.01.35421.mzXML	CF231.-285D.RB8.01.35300.mzXML	CF234.-124D.RF3.01.35394.mzXML	CF235.-285D.RB7.01.35298.mzXML	CF236.-362D.RA2.01.35262.mzXML	CF239.-336D.RA6.01.35270.mzXML	CF246.-215D.RD1.01.35338.mzXML	CF247.135D.BA6.01.35478.mzXML	CF252.-138D.RE11.01.35384.mzXML	CF252.114D.RA3.01.35526.mzXML	CF254.-0D.RG1.01.35415.mzXML	CF259.2D.RG2.01.35417.mzXML	CF259.79D.RH7.01.35452.mzXML	CF262.-187D.RD10.01.35356.mzXML	CF264.-124D.RF5.01.35398.mzXML	CF269.-152D.RE7.01.35376.mzXML	CF272.-362D.RA1.01.35260.mzXML	CF277.-159D.RE4.01.35370.mzXML	CF278.-217D.RC11.01.35332.mzXML	CF282.-208D.RD3.01.35342.mzXML	CF287.-243D.RC5.01.35320.mzXML	CF290.-173D.RD12.01.35360.mzXML	CF292.135D.BA5.01.35476.mzXML	CF298.-320D.RA12.01.35282.mzXML	CF299.-299D.RB5.01.35294.mzXML	CF301.156D.BA8.01.35483.mzXML	CF302.2D.RA4.01.35528.mzXML	CF312.-152D.RE8.01.35378.mzXML	CF318.-236D.RC6.01.35322.mzXML	CF318.-299D.RB4.01.35292.mzXML	CF318.-344D.RA7.01.35272.mzXML	CF318.-355D.RA4.01.35266.mzXML	CF318.114D.RH12.01.35462.mzXML	CF318.79D.RH8.01.35454.mzXML	CF318.93D.RH11.01.35460.mzXML	CF326.2D.RG5.01.35423.mzXML	CF328.-61D.RF7.01.35402.mzXML	CF338.-208D.RD4.01.35344.mzXML	CF339.-159D.RE6.01.35374.mzXML	CF342.-124D.RF4.01.35396.mzXML	CF343.77D.RH6.01.35450.mzXML	CF344.-196D.RD7.01.35350.mzXML	CF344.21D.RG10.01.35433.mzXML	CF35.-362D.RA3.01.35264.mzXML	CF353.128D.BA3.01.35472.mzXML	CF355.-266D.RC1.01.35312.mzXML	CF356.16D.RG8.01.35429.mzXML	CF371.-14D.RF8.01.35404.mzXML	CF374.128D.BA2.01.35470.mzXML	CF375.91D.RH10.01.35458.mzXML	CF377.21D.RG11.01.35435.mzXML	CF95.-224D.RC7.01.35324.mzXML
CF064.-222D.RC10.01.35330.mzXML	0.866803071475	0.737937023898	0.827034975774	0.803027924857	0.867404545559	0.730526096773	0.791462890131	0.767591179492	0.708642331041	0.769841764212	0.0	0.735881898256	0.855730251285	0.888614455979	0.705351673015	0.716015842077	0.852886492603	0.863493666042	0.876019437979	0.77929119881	0.870294264669	0.636974595578	0.871812175537	0.864373310852	0.757928149893	0.798775491458	0.78082807144	0.722743843532	0.793138525752	0.884259830043	0.734883525185	0.864802200011	0.89460422519	0.747212004709	0.869226583378	0.778294043992	0.860259713958	0.741088498574	0.808502071291	0.567219664551	0.761742688323	0.832930684642	0.813944774511	0.861408845823	0.891366185749	0.904443529061	0.85837544347	0.760823246644	0.883686386812	0.653038555709	0.842900475887	0.878411803588	0.910665777504	0.868761439198	0.855505425516	0.877718925068	0.857877770401	0.832960640052	0.864521100633	0.83792542185	0.77783058035	0.649981267372	0.65130185618	0.866094411734	0.87363386393	0.86856817682	0.864129696755	0.647918645839	0.867128581553	0.762027959293	0.508477116926	0.795869749926	0.7577822371	0.806613667207	0.91089573569	0.893805877549	0.851687434337	0.656625950637	0.857644686144	0.858493633268	0.82338568606	0.85682948555	0.831100965461	0.772215401393	0.808000737368	0.900820998335	0.773020336433	0.726108448707	0.842942754232	0.866486270544	0.867571616514	0.763897391074	0.73007250575	0.58101420624	0.861110864716	0.793632942082	0.871592433758	0.912657622014	0.83703689766	0.762014072998	0.668298610068	0.873974911202
CF066.-131D.RF2.01.35392.mzXML	0.576086055174	0.525788404544	0.648635121812	0.62575799188	0.58141169957	0.572996530598	0.487740000135	0.496830735556	0.48038976187	0.465538157696	0.735881898256	0.0	0.536689300593	0.638486861883	0.52975013708	0.537898918125	0.544346530714	0.677659687761	0.609354988622	0.549428999895	0.578330154799	0.546305241965	0.68201966271	0.619820054512	0.470370466733	0.646348957157	0.532814853989	0.548911067786	0.610528418565	0.747693276901	0.524994214208	0.587133283045	0.743433711166	0.404196143082	0.611507721518	0.49714563815	0.607406050929	0.371088361936	0.483658907918	0.585048745364	0.572439443936	0.552781195144	0.548327577129	0.65317112111	0.616610414037	0.657445438597	0.674998331457	0.524013656388	0.690677400681	0.552077416418	0.650819958951	0.662832024552	0.670925578928	0.647478315736	0.550015046601	0.700032930213	0.666337235302	0.606508665186	0.598497077405	0.501095454483	0.62232954805	0.564385255456	0.572599609157	0.605712906599	0.644473671626	0.583414344764	0.56242742045	0.56086368067	0.589553530579	0.473524952187	0.639847480533	0.500989644187	0.575826028657	0.599269312893	0.729658801597	0.721491850902	0.537480781174	0.649162940941	0.729915149547	0.656528370539	0.622676987794	0.596221262926	0.517197731701	0.561477759482	0.474655051883	0.680969082673	0.621691839969	0.604222079045	0.579678574858	0.662405419394	0.596999021835	0.439977332837	0.476638824659	0.748017149587	0.606702520461	0.538303455713	0.589776615964	0.715966176173	0.513571218459	0.589746198399	0.491295771845	0.604174014346
CF069.-173D.RE1.01.35364.mzXML	0.3574105115	0.690703582851	0.594376436462	0.605036751944	0.343419501211	0.56880245324	0.393010098262	0.425287045278	0.550200526789	0.432512883669	0.855730251285	0.536689300593	0.0	0.476534294129	0.747516632268	0.7318234481	0.462825551018	0.573940281129	0.351051359046	0.502402328273	0.386782633372	0.671523700197	0.530390354792	0.365831581087	0.622861904239	0.577705244092	0.407240481809	0.639495861793	0.611923143734	0.65057452248	0.645005555331	0.38154317399	0.493949864473	0.455446013799	0.423106693334	0.456817976666	0.368291496451	0.537518708453	0.397130774287	0.794758286643	0.54909890882	0.370348145053	0.310435700064	0.426562903423	0.368521650137	0.322186025815	0.425708573175	0.415344008348	0.414175209149	0.699016625267	0.56835204542	0.403006865856	0.384278451949	0.36667005032	0.390493791488	0.464402710751	0.532609709989	0.49217741044	0.333576002157	0.448193887774	0.704235900747	0.781623482794	0.781013214638	0.313326837565	0.344378484898	0.310265308445	0.362995862935	0.658232121677	0.340663481801	0.514353915425	0.792393119792	0.400992325733	0.538386206726	0.534430302477	0.486774232639	0.584810739861	0.480514014177	0.757627560308	0.596286670422	0.515227136475	0.526515073148	0.373560053469	0.441670181091	0.483899328547	0.433022786151	0.476600320587	0.596425208796	0.587600347055	0.37700500008	0.448336173496	0.374462267033	0.44435142456	0.497166130841	0.863053945411	0.412597285004	0.489357219634	0.302802708856	0.440365447234	0.404502173172	0.591038934641	0.641286118467	0.336848060791
CF075.156D.BA7.01.35481.mzXML	0.566985665284	0.761707075956	0.587787978417	0.648779210612	0.537201213174	0.623810203339	0.595132434679	0.566619503455	0.670818431323	0.611985444615	0.888614455979	0.638486861883	0.476534294129	0.0	0.787319400544	0.786960014149	0.492877723217	0.570602576324	0.355576812576	0.696576496906	0.425871901392	0.740400384772	0.548139014964	0.418078667159	0.724681145614	0.723930601009	0.633467694098	0.742359143696	0.600057107356	0.548399337843	0.721613245199	0.497320411776	0.447880286935	0.604654464596	0.449828346502	0.647500017847	0.557235231398	0.624072763043	0.413739937681	0.84747595115	0.725846803729	0.494027277064	0.513920961458	0.544705522918	0.434552735067	0.427490991547	0.469378438921	0.652434474953	0.497002286751	0.751022757483	0.613671378874	0.494169706188	0.363284879106	0.501543748499	0.565780474264	0.461688567283	0.561841722332	0.608340887505	0.385168010869	0.445422405524	0.793839342201	0.856777582542	0.835092811273	0.469278658383	0.546882172408	0.507983468723	0.486709396529	0.742016311887	0.414889707484	0.685820571682	0.857321559436	0.434440766797	0.645109119239	0.590186738589	0.575613175457	0.587628984293	0.466439890811	0.825544507983	0.571856492599	0.55443059939	0.556022604306	0.484244392713	0.462851523509	0.698848259788	0.481504853579	0.546301172248	0.674100993508	0.721878088259	0.438656432917	0.584193271721	0.463729715172	0.591321224216	0.586367873987	0.907033765644	0.395555937635	0.685750470578	0.522214879919	0.524820843163	0.437599801038	0.654650075427	0.740099513568	0.480506287156
CF077.-131D.RF1.01.35390.mzXML	0.743580536524	0.588267418757	0.750368559853	0.66614760437	0.789411784166	0.722525574345	0.670479348553	0.674681554116	0.558244920247	0.657547765387	0.705351673015	0.52975013708	0.747516632268	0.787319400544	0.0	0.381343068428	0.688640452522	0.773365556986	0.77584585263	0.577938714795	0.776193152038	0.575801614929	0.803361569207	0.764528157757	0.503218047995	0.64122619866	0.690809276824	0.516945338713	0.713587119956	0.819272538514	0.544128768931	0.785156551261	0.833864494248	0.600043520875	0.803197979807	0.591284558973	0.77060313742	0.583347621185	0.699709249597	0.545687215282	0.551170656258	0.710251422651	0.710086026987	0.767811685123	0.785992317811	0.822683742407	0.797945781212	0.648108508694	0.783948136364	0.525242837725	0.687828903216	0.798334617666	0.828375664068	0.789881320834	0.685658820594	0.79075800296	0.760682860874	0.726350013962	0.742449312207	0.713956087993	0.635834469644	0.514095026751	0.465518664961	0.792952674667	0.767003442747	0.773965406107	0.731190118675	0.563381423705	0.766133665329	0.575528361999	0.669041632596	0.695568523399	0.628516861436	0.751010219813	0.849150441025	0.829092204491	0.769557566037	0.657541587195	0.813387410505	0.72401573668	0.751011726551	0.741834405057	0.714785827633	0.622573339658	0.691801853484	0.831515214593	0.61858856284	0.617387482858	0.732054237558	0.784315480865	0.78204545092	0.632158796638	0.643080242483	0.765636975543	0.754014785799	0.569605809986	0.784395055428	0.848550982906	0.721341295093	0.592308317537	0.568060294109	0.797228684671
CF082.-161D.RE3.01.35368.mzXML	0.712179750623	0.564788001886	0.731002024276	0.64970193142	0.763644699851	0.682202232624	0.657141749929	0.683245451446	0.542894819008	0.615601868501	0.716015842077	0.537898918125	0.7318234481	0.786960014149	0.381343068428	0.0	0.66968664945	0.758911011449	0.765690372326	0.535244271049	0.758234913875	0.536554581455	0.779657001998	0.759148875843	0.491298994117	0.57907633121	0.649690610779	0.478757287747	0.684558128552	0.82359943345	0.524817183183	0.770438306151	0.83679256405	0.585477957341	0.786529256911	0.565720648328	0.734554665745	0.556948176395	0.679666693799	0.495579972957	0.520533804254	0.725107610037	0.715193721543	0.77693232831	0.77379680533	0.812871283271	0.786199029405	0.612699730649	0.765326145274	0.49924476177	0.673420324986	0.807389954245	0.807343187406	0.770734363584	0.674429200206	0.783829816749	0.763911699337	0.717444188521	0.757194619184	0.710874277228	0.588900713192	0.455502650978	0.493325756946	0.784713649241	0.746626279035	0.747847388827	0.751395007166	0.525269096041	0.763197768716	0.539493008594	0.670981320009	0.704560120224	0.605297257948	0.725901728648	0.830080484426	0.823979228834	0.744553205992	0.609520513875	0.808368841741	0.719721576675	0.722594868185	0.721121346563	0.687289376295	0.580484627124	0.669604796878	0.806756781813	0.579415975128	0.55555676324	0.738422597807	0.753252239798	0.772074909072	0.607755312865	0.618423526514	0.757295437898	0.758556742741	0.568733651577	0.764116918242	0.830700175828	0.723796239727	0.569093179811	0.515302597251	0.780301470892
CF083.-313D.RB1.01.35286.mzXML	0.487833847075	0.715345084584	0.490932219968	0.590987263403	0.503058580184	0.571832094612	0.540303234355	0.454839743987	0.600289708792	0.515236600517	0.852886492603	0.544346530714	0.462825551018	0.492877723217	0.688640452522	0.66968664945	0.0	0.505360791653	0.500843014385	0.565146233655	0.480266015946	0.613794439627	0.555387579012	0.537253257514	0.606375519311	0.545207389941	0.487537450085	0.617069646314	0.556030934077	0.627404764335	0.616378312725	0.539356294306	0.584969994059	0.45144006407	0.508886205135	0.519705660147	0.486006565245	0.547721096657	0.521260600927	0.733122766736	0.566886013532	0.437172275339	0.431062959326	0.515502810701	0.522228213204	0.544610131707	0.541319777986	0.514874528407	0.514414845052	0.627919060699	0.545291623927	0.523184784863	0.531334029183	0.522183965553	0.539081261506	0.533917911267	0.524443497435	0.533335832855	0.460514778109	0.539546557305	0.632605387656	0.750426820051	0.728066027664	0.50008833858	0.529751425799	0.508370851777	0.495035328311	0.614933922709	0.437176537647	0.547486371201	0.779405751662	0.446172862058	0.546428826163	0.539958951383	0.577825730827	0.653863517866	0.51548614922	0.759286235376	0.571561158214	0.463111407246	0.473196685822	0.407786480629	0.396841631077	0.531634851612	0.399602257476	0.604591774524	0.526470492794	0.5522998559	0.430284638112	0.549073306626	0.511054307666	0.489211255975	0.524767209197	0.86180919003	0.476479628048	0.536139148585	0.493804469472	0.56381747298	0.555882763953	0.59534968381	0.671755114408	0.493414134905
CF086.-243D.RC4.01.35318.mzXML	0.608232123307	0.77940200551	0.546385367563	0.662316975713	0.599048747127	0.519706905613	0.649081335323	0.582563852698	0.701163555208	0.647325202763	0.863493666042	0.677659687761	0.573940281129	0.570602576324	0.773365556986	0.758911011449	0.505360791653	0.0	0.579586648681	0.686663413313	0.55876860073	0.704063576318	0.471045359776	0.56462112928	0.745129715783	0.678774731604	0.607922072769	0.697394503298	0.397802138905	0.585263478265	0.714157612924	0.600657164968	0.545321835297	0.61084475782	0.558474280234	0.659477385953	0.572796193409	0.689511392908	0.574145695108	0.819204904176	0.693561839726	0.517510069799	0.530208630945	0.516913540419	0.591228128276	0.59897238264	0.527818819304	0.640296161137	0.531238256545	0.713127600467	0.60470481464	0.570302856757	0.595864701164	0.584369692124	0.639154607293	0.483412937198	0.462256458547	0.664746052634	0.542472637569	0.614386296212	0.746276557211	0.812884585673	0.782875252702	0.5704493393	0.604319237071	0.587340746734	0.539645552709	0.681754853609	0.517741060373	0.654734769401	0.801945866393	0.541390417606	0.674825656658	0.530744706253	0.533924330221	0.713085134177	0.568700625682	0.817383925049	0.4176305139	0.441203029228	0.418955729625	0.503443978373	0.517266483372	0.670114347325	0.498988870897	0.67771042091	0.573908290826	0.661893473923	0.494265952178	0.613859125565	0.566144203013	0.629518266431	0.630561185164	0.886077442211	0.556169650367	0.683748202986	0.594861726328	0.60939001599	0.615807388231	0.658176263436	0.748533990879	0.568699155757
CF092.21D.RG12.01.35437.mzXML	0.396255318619	0.740985309083	0.589754092443	0.615587246086	0.34839618652	0.612556143209	0.431812078422	0.509997157887	0.610818031321	0.514209677498	0.876019437979	0.609354988622	0.351051359046	0.355576812576	0.77584585263	0.765690372326	0.500843014385	0.579586648681	0.0	0.555959754271	0.440279631468	0.711602009305	0.528408299581	0.334680905336	0.688900888042	0.612802254389	0.483539827421	0.698951093011	0.618578533846	0.562464850418	0.708227848582	0.417938328785	0.42772961664	0.540341164886	0.465633066865	0.536390355514	0.347751403578	0.598840183408	0.386439983348	0.827089773253	0.62333938354	0.469255975298	0.386161068721	0.393737670814	0.34322009886	0.351415327487	0.413153170184	0.509045387027	0.333381044054	0.734031383584	0.533566792268	0.474025608231	0.245524635283	0.348801150152	0.414170257622	0.434747914025	0.553778635218	0.463036841767	0.37976414611	0.463859441423	0.766152861167	0.829925589081	0.813841633283	0.324331555551	0.381820456313	0.342656471239	0.418693800543	0.714612644784	0.393961796472	0.587768503882	0.842951525088	0.438095113948	0.564503859101	0.596981338519	0.440625815103	0.558284846578	0.482407889432	0.802548784567	0.552739880391	0.520565560627	0.528622600888	0.418619927108	0.434928666249	0.573146147581	0.46340142264	0.532640935083	0.609806039895	0.628397337565	0.426186344862	0.393634341932	0.426381402867	0.520909758361	0.545538928508	0.892555809412	0.391392486046	0.568834646889	0.351367064183	0.438870282916	0.43659225778	0.600390992641	0.697219365267	0.403452998272
CF093.65D.RH5.01.35448.mzXML	0.465044827233	0.514927068771	0.634246163396	0.520712749338	0.503242084087	0.674716708701	0.382106885436	0.520386027431	0.369703441488	0.367265633414	0.77929119881	0.549428999895	0.502402328273	0.696576496906	0.577938714795	0.535244271049	0.565146233655	0.686663413313	0.555959754271	0.0	0.6253045176	0.474531773725	0.670836828631	0.584689902043	0.433473108167	0.418207184435	0.33720340645	0.377187543841	0.688839724014	0.80770113038	0.469867088248	0.602972861613	0.711129075446	0.382673575991	0.683298061864	0.248189380843	0.499287027813	0.480784663242	0.612864428398	0.613434135122	0.308808717935	0.607718440411	0.455959302979	0.583262510853	0.603661240628	0.616125353106	0.638604137558	0.285121148132	0.610795423464	0.564015335642	0.465504216003	0.663009888844	0.623334153756	0.602541179298	0.421636058078	0.62968071863	0.683767747392	0.472524164166	0.596015064198	0.633393292402	0.521716024828	0.572479781008	0.586541277821	0.534271285274	0.561808063157	0.546660786202	0.584819371845	0.453361336424	0.61287938709	0.420834462663	0.730132983319	0.599286749744	0.412205078809	0.66942443079	0.656068098093	0.721964019198	0.646177423896	0.595240701993	0.704917281085	0.604233697	0.591955726425	0.538972407632	0.54802303585	0.294578755493	0.526754321008	0.696008221692	0.45950440472	0.380762589103	0.550452240408	0.525016287655	0.590303763816	0.360123406291	0.47903706782	0.790475515217	0.599112200562	0.300181097844	0.51707576345	0.665984284486	0.620927869585	0.457671270499	0.452503920288	0.591099328095
CF095.-14D.RF10.01.35408.mzXML	0.48258234011	0.742733754618	0.619372045513	0.633522369187	0.403929308717	0.563054659103	0.507502384029	0.484435500499	0.600955660805	0.537490425124	0.870294264669	0.578330154799	0.386782633372	0.425871901392	0.776193152038	0.758234913875	0.480266015946	0.55876860073	0.440279631468	0.6253045176	0.0	0.710153437823	0.551543788198	0.334082590012	0.673133912776	0.679216111693	0.543003303472	0.686319262883	0.556882551675	0.643234158097	0.70029157873	0.310370077786	0.505423294456	0.540666468352	0.272233178393	0.569398238818	0.494730048394	0.566327366806	0.409639886965	0.808582710878	0.653923110104	0.388718183775	0.483257100534	0.481438679162	0.329892555358	0.357393941269	0.460010693465	0.564009950194	0.546204582978	0.737395445381	0.620202200481	0.344217250953	0.398605065974	0.43291971057	0.534525057052	0.505816667085	0.528082364295	0.600086051961	0.312777031153	0.457840307042	0.770668355631	0.82400377272	0.799005755792	0.354229915693	0.489728781186	0.382728240013	0.327766179133	0.724112827197	0.263140325955	0.587420612108	0.816106426094	0.367899952778	0.632306643575	0.51346366414	0.466134681039	0.572049228746	0.36021871823	0.798426545616	0.644142305418	0.568304324684	0.570982733189	0.457556058008	0.468983782989	0.607894165867	0.4751322518	0.464504389758	0.67649500329	0.674723774367	0.389868417605	0.595081754923	0.245278615997	0.525937605414	0.583574805539	0.883151273727	0.409866856443	0.601063839535	0.427538321256	0.382045393599	0.383849905533	0.675985999422	0.713487619605	0.237660655126
CF104.0D.RF11.01.35410.mzXML	0.679216252443	0.538877483178	0.625087079367	0.576805810087	0.698766538216	0.594042002464	0.587591707217	0.539615846876	0.484011446175	0.541789276806	0.636974595578	0.546305241965	0.671523700197	0.740400384772	0.575801614929	0.536554581455	0.613794439627	0.704063576318	0.711602009305	0.474531773725	0.710153437823	0.0	0.722320304615	0.715533045783	0.549141213503	0.5320464353	0.514960861884	0.425017303232	0.667252144372	0.795695345336	0.448296478418	0.730267526525	0.778636831688	0.431494481007	0.713708184628	0.505706652376	0.655640293279	0.523727861771	0.65170901385	0.457297392889	0.50496001189	0.641560995592	0.586675875837	0.720232332331	0.74609060089	0.755422294146	0.704208969942	0.4642582778	0.723602279418	0.393906728117	0.620906733134	0.758057922569	0.767360736399	0.72241931549	0.641187253504	0.730371787837	0.719374152212	0.643640931861	0.694195343739	0.684669703937	0.423169284277	0.524756010298	0.456417576788	0.701175648356	0.724183867427	0.707655856151	0.693694289546	0.29621840058	0.696508053446	0.548287469115	0.635154599506	0.623373875708	0.483465413833	0.618326222394	0.784401582125	0.804295545578	0.65418305104	0.50132232137	0.71545063318	0.680636668548	0.622474061721	0.653682770149	0.599511012667	0.44366998529	0.526143662774	0.782030384009	0.453266838481	0.416794877003	0.655462192251	0.673631859162	0.716412812117	0.52792457167	0.479159877476	0.68156892557	0.687242346585	0.530187071828	0.696409683103	0.792983796431	0.702638349493	0.427519435644	0.486207118034	0.715070640132
CF107.-215D.RC12.01.35334.mzXML	0.596706570068	0.759386309064	0.564667224692	0.673526316447	0.585975927319	0.544244252655	0.62088925507	0.594914070921	0.645742669873	0.624206829037	0.871812175537	0.68201966271	0.530390354792	0.548139014964	0.803361569207	0.779657001998	0.555387579012	0.471045359776	0.528408299581	0.670836828631	0.551543788198	0.722320304615	0.0	0.551995945045	0.717960654077	0.670400062759	0.586835884842	0.723326413703	0.456251501867	0.564102509394	0.721892669312	0.611386366478	0.500466417944	0.599189969377	0.582968636149	0.635479556074	0.559865013291	0.635967118815	0.572810438017	0.821499615786	0.685396461119	0.518154372426	0.525359578317	0.466727569564	0.546326082713	0.554725548302	0.477100304984	0.609819646765	0.524159530175	0.736173867315	0.59320710624	0.588980429012	0.549431293959	0.553605751167	0.592423164548	0.460147122166	0.346780704029	0.631469517293	0.507465280103	0.580404888377	0.787257819692	0.835049371176	0.818215105264	0.564677715418	0.597780494162	0.582364612331	0.55933974777	0.735334481453	0.507044060852	0.639253680016	0.829300168692	0.497039174871	0.642487587353	0.56448903651	0.49584662337	0.712575109575	0.548505163815	0.808137137636	0.469240325857	0.539520099567	0.499145059408	0.550121668473	0.549983021718	0.661758144228	0.560505337351	0.65995808868	0.654750542084	0.680093150024	0.493815891171	0.567321696765	0.599925750554	0.599575700439	0.593667083843	0.890379747336	0.503076878918	0.673280070241	0.593130062325	0.611619572655	0.555842831949	0.647219093632	0.725971741623	0.585037399507
CF130.-271D.RB11.01.35306.mzXML	0.421413475744	0.747565512853	0.605664227708	0.628820732779	0.380127295108	0.609730082869	0.44990400442	0.506045537028	0.611345375439	0.50326362901	0.864373310852	0.619820054512	0.365831581087	0.418078667159	0.764528157757	0.759148875843	0.537253257514	0.56462112928	0.334680905336	0.584689902043	0.334082590012	0.715533045783	0.551995945045	0.0	0.681245310534	0.635401580299	0.506702209184	0.672037934871	0.604744513277	0.616819017157	0.706348601996	0.333582546422	0.453596445375	0.571312332821	0.369723107745	0.545775467283	0.403067262005	0.600467315063	0.371910285321	0.810452514578	0.625079323707	0.462619474337	0.411800384713	0.428159337492	0.281689624033	0.328850124557	0.405317631359	0.519926605633	0.427859089854	0.745500967621	0.593185156769	0.389464879546	0.354457689068	0.369671882046	0.427527077256	0.455504392263	0.567345433739	0.52353689687	0.326862318555	0.465008122893	0.772088619948	0.8199181431	0.815757470939	0.341087386654	0.417681291724	0.353549713622	0.357916893328	0.724287364067	0.373371363493	0.592757693732	0.838806345371	0.437907940548	0.59405757211	0.550393069191	0.459362805418	0.540112697897	0.457349074357	0.806650021236	0.602624527142	0.538124490837	0.557254212002	0.448556193193	0.471493563277	0.58305159274	0.501306732762	0.479678313871	0.652275683076	0.654285811359	0.422270490735	0.479930633457	0.300825053889	0.517104558905	0.567614294511	0.894392389766	0.406852019922	0.584427372156	0.392953778514	0.427538566528	0.38963832275	0.638811299146	0.688241842071	0.319654255646
CF138.23D.RH1.01.35440.mzXML	0.560196556286	0.490760064243	0.677790901367	0.605257695374	0.669714541424	0.674836129059	0.519949404817	0.563776500588	0.449167503083	0.492334282563	0.757928149893	0.470370466733	0.622861904239	0.724681145614	0.503218047995	0.491298994117	0.606375519311	0.745129715783	0.688900888042	0.433473108167	0.673133912776	0.549141213503	0.717960654077	0.681245310534	0.0	0.579637412639	0.554463564946	0.377972465959	0.685239732244	0.802560396747	0.449097504015	0.667620046516	0.778757330857	0.465088121012	0.708069599202	0.420544125147	0.656465402899	0.468186489728	0.602833353972	0.597777311465	0.437535594959	0.636250253533	0.607262540525	0.70441793139	0.689860172525	0.723397250281	0.71508671265	0.498129355272	0.711626013645	0.55508504155	0.612521568853	0.731659746277	0.739468501001	0.716110463323	0.538472532258	0.737141735584	0.711690791416	0.612317450376	0.674231845223	0.649701487345	0.602439558341	0.471453267871	0.558511446269	0.692250845599	0.686891045428	0.660744991615	0.653078666174	0.543504253704	0.671448808498	0.481645025668	0.70117468974	0.625729342841	0.544479189746	0.670685933988	0.775726734438	0.783062101512	0.680502432568	0.57837671815	0.785057354353	0.682737996539	0.674627318151	0.638261423853	0.604034565741	0.500875431864	0.577797710603	0.744442209642	0.590895377355	0.557455972209	0.659447878967	0.687767339504	0.681281701488	0.473258506455	0.537820636435	0.774669878701	0.68273734984	0.444711818195	0.654938703708	0.771119476664	0.639439243053	0.563086423158	0.395857888728	0.690227334596
CF139.-313D.RB2.01.35288.mzXML	0.572499306011	0.675625980282	0.622903502074	0.569300638566	0.546619006816	0.687461159866	0.557904838606	0.573507914168	0.530266876241	0.536045787368	0.798775491458	0.646348957157	0.577705244092	0.723930601009	0.64122619866	0.57907633121	0.545207389941	0.678774731604	0.612802254389	0.418207184435	0.679216111693	0.5320464353	0.670400062759	0.635401580299	0.579637412639	0.0	0.389624255403	0.543512091955	0.688588099559	0.802514701833	0.561100950765	0.658331054148	0.715215474471	0.490869720302	0.712907564816	0.457080877452	0.543025554247	0.586236414626	0.67207306476	0.635787906414	0.414380155989	0.618759042006	0.524630148134	0.588716820449	0.596786972059	0.665130070076	0.636564095041	0.42120404594	0.601695744061	0.583112275905	0.447594244807	0.696466341496	0.624930700065	0.598751856303	0.517131908385	0.624825697889	0.660112132613	0.49973067263	0.637987897425	0.724313154326	0.533535567573	0.66279254909	0.649715691019	0.588430571385	0.600502756275	0.606400551746	0.649428465829	0.497862668961	0.645159020299	0.503605701868	0.758501653702	0.66706763445	0.485673961242	0.678084453923	0.637598231315	0.707889129287	0.701084472005	0.669577612926	0.690571447594	0.559783274363	0.586245763198	0.540573565694	0.58904804506	0.439809797743	0.593206749587	0.731104756775	0.388926214985	0.335396696868	0.605238144933	0.491880281838	0.653082334749	0.518793564866	0.558441660442	0.817476325944	0.659887408966	0.414472066433	0.594350453148	0.669016148649	0.691654310364	0.484142502081	0.624163679038	0.650689867303
